PERIODO;MES;PER;DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;CLASE;FEX_C18;DPTO;FFT;DSCY;DSI;P7250;P7280;P744;P3074;P7260;P1806;P7430;P7440S1;P7440S2;P7450;P7350;P7360;P9460;P1519;P1883;P7422;P7422S1;OFICIO1_C8;OFICIO2_C8;RAMA2D_D_R4;RAMA4D_D_R4;P7440
20231249;12;2023;7627608;1;1;1;70;11;1;4173.1687964;11;1;;;;;;;;;1;72;0;4;1;8;2;3;;2;;.;3122;22;2229;
20231249;12;2023;7627611;1;2;1;70;11;1;5444.5289478;11;1;;;;;;;;;1;60;0;3;4;4;2;2;;2;;.;2330;85;8530;
20231249;12;2023;7627611;1;3;1;70;11;1;5444.5289478;11;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20231249;12;2023;7627613;1;1;1;70;11;1;4670.9595408;11;1;;;;;;;;;1;60;0;4;4;1;2;3;;2;;.;5212;56;5619;
20231249;12;2023;7627613;1;2;1;70;11;1;4670.9595408;11;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20231249;12;2023;7627614;1;3;1;70;11;1;1832.7360522;11;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20231249;12;2023;7627617;1;2;1;70;11;1;1691.9427042;11;;1;1;8;1;;;47;960000;1;5;0;8;1;3;2;2;;2;;5131;9412;56;5611;
20231249;12;2023;7627617;1;5;1;70;11;1;1691.9427042;11;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20231249;12;2023;7627620;1;2;1;70;11;1;5865.6755253;11;;1;1;4;1;;;48;1160000;1;36;1;9;1;8;2;2;;2;;3257;5230;47;4711;
20231249;12;2023;7627623;1;1;1;70;11;1;4057.1216801;11;1;;;;;;;;;1;180;0;5;1;9;2;3;;2;;.;2412;64;6412;
20231249;12;2023;7627624;1;1;1;70;11;1;6128.9067535;11;;1;1;12;1;;;48;1300000;1;3;0;1;1;8;2;2;;2;;5414;5414;46;4631;
20231249;12;2023;7627625;1;1;1;70;11;1;3702.8553679;11;1;;;;;;;;;1;120;0;5;1;9;2;3;;2;;.;5223;47;4774;
20231249;12;2023;7627626;1;2;1;70;11;1;5865.6755253;11;1;;;;;1;;48;1300000;1;36;0;8;1;2;2;2;;2;;.;5223;47;4771;
20231249;12;2023;7627628;1;3;1;70;11;1;3597.4237085;11;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20231249;12;2023;7627628;1;4;1;70;11;1;3597.4237085;11;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20231249;12;2023;7627633;1;3;1;70;11;1;3945.6848136;11;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20231249;12;2023;7627635;1;2;1;70;11;1;2780.1573212;11;1;;;;;2;3;;1160000;1;12;1;4;1;10;2;2;;2;;.;9412;56;5611;
20231249;12;2023;7627635;1;3;1;70;11;1;2780.1573212;11;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20231249;12;2023;7627639;1;2;1;70;11;1;3007.9175139;11;;1;1;6;1;;;48;1300000;1;5;0;6;1;2;2;2;;2;;5223;5223;47;4771;
20231249;12;2023;7627640;1;1;1;70;11;1;6968.4866908;11;;1;1;8;1;;;48;2500000;1;2;0;1;1;8;2;2;;2;;2411;2411;70;7020;
20231249;12;2023;7627640;1;2;1;70;11;1;6968.4866908;11;1;;;;;1;;48;2000000;1;24;0;3;1;6;2;2;;2;;.;4110;70;7020;
20231249;12;2023;7627641;1;1;1;70;11;1;6096.2274559;11;;1;1;2;1;;;48;1500000;1;2;0;8;1;10;2;2;;2;;4321;4321;53;5320;
20231249;12;2023;7627641;1;2;1;70;11;1;6096.2274559;11;;1;1;4;1;;;40;1000000;1;1;0;8;1;2;2;2;;2;;5223;5212;47;4781;
20231249;12;2023;7627642;1;4;1;70;11;1;2626.4990375;11;1;;;;;;;;;1;156;0;5;1;3;2;3;;2;;.;9112;10;1020;
20231249;12;2023;7627644;1;2;1;70;11;1;3628.7119342;11;1;;;;;1;;30;1160000;1;144;0;3;1;1;2;2;;2;;.;4226;86;8621;
20231249;12;2023;7627646;1;1;1;70;11;1;6456.0262573;11;;1;1;3;1;;;48;1200000;1;120;0;7;1;3;2;2;;2;;5230;5230;47;4723;
20231249;12;2023;7627646;1;2;1;70;11;1;6456.0262573;11;;2;1;108;4;;;35;3000000;1;96;0;8;2;10;2;2;;2;;1420;2330;85;8530;
20231249;12;2023;7627646;1;3;1;70;11;1;6456.0262573;11;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20231249;12;2023;7627647;1;2;1;70;11;1;3002.1265459;11;1;;;;;;;;;1;120;1;3;3;1;2;2;;2;;.;9111;97;9700;
20231249;12;2023;7627647;1;3;1;70;11;1;3002.1265459;11;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20231249;12;2023;7627649;1;1;1;70;11;1;3107.8314339;11;;1;1;2;1;;;47;1160000;1;0;2;6;1;10;2;2;;2;;9412;9412;56;5611;
20231249;12;2023;7627650;1;2;1;70;11;1;6086.2885481;11;1;;;;;2;4;;1160000;2;;;;;;;2;;2;;.;.;;.;
20231249;12;2023;7627654;1;2;1;70;11;1;2964.6944221;11;;1;1;2;1;;;48;1300000;1;0;2;8;1;10;2;2;;1;1020000;9412;9412;56;5629;
20231249;12;2023;7627654;1;3;1;70;11;1;2964.6944221;11;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20231249;12;2023;7627654;1;4;1;70;11;1;2964.6944221;11;1;;;;;;;;;1;240;0;4;4;1;2;2;;2;;.;8324;49;4921;
20231249;12;2023;7627656;1;2;1;70;11;1;2977.4909021;11;1;;;;;2;4;;1300000;1;36;0;3;1;10;2;2;;2;;.;5329;86;8610;
20231249;12;2023;7627658;1;1;1;70;11;1;3495.3917424;11;1;;;;;;;;;1;1;0;4;4;1;2;2;;2;;.;9612;46;4665;
20231249;12;2023;7627659;1;1;1;70;11;1;3638.7696627;11;1;;;;;;;;;1;230;0;5;2;10;2;3;;2;;.;5413;84;8424;
20231249;12;2023;7627659;1;2;1;70;11;1;3638.7696627;11;1;;;;;;;;;1;480;0;3;1;5;2;2;;2;;.;5223;47;4754;
20231249;12;2023;7627659;1;3;1;70;11;1;3638.7696627;11;1;;;;;;;;;1;152;0;5;1;10;2;3;;2;;.;5414;85;8544;
20231249;12;2023;7627660;1;1;1;70;11;1;4725.2115456;11;1;;;;;;;;;1;120;0;6;1;5;2;2;;2;;.;1439;68;6820;
20231249;12;2023;7627662;1;2;1;70;11;1;5575.3097101;11;1;;;;;;;;;1;48;0;4;1;10;2;3;;2;;.;4222;61;6120;
20231249;12;2023;7627663;1;2;1;70;11;1;3923.0246967;11;1;;;;;;;;;1;60;0;7;1;4;2;2;;2;;.;4120;46;4649;
20231249;12;2023;7627664;1;2;1;70;11;1;2738.7524004;11;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20231249;12;2023;7627665;1;1;1;70;11;1;3207.3703504;11;;1;1;4;8;;;48;1160000;1;2;1;8;8;3;2;2;;1;300000;9313;9313;68;6820;
20231249;12;2023;7627666;1;2;1;70;11;1;5222.053172;11;;2;1;52;1;;;47;2500000;1;72;0;3;4;10;2;1;1;2;;2635;2635;86;8610;
20231249;12;2023;7627680;1;3;1;70;11;1;4033.9977508;11;;2;1;24;1;;;47;1160000;1;3;0;8;1;6;2;2;;2;;5223;4321;31;3110;
20231249;12;2023;7627680;1;4;1;70;11;1;4033.9977508;11;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20231249;12;2023;7627680;1;5;1;70;11;1;4033.9977508;11;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20231249;12;2023;7627681;1;1;1;70;11;1;5553.5709741;11;;1;1;10;1;;;47;4500000;1;2;1;7;1;9;2;2;;2;;1212;1212;01;0161;
20231249;12;2023;7627681;1;3;1;70;11;1;5553.5709741;11;1;;;;;;;;;1;48;0;8;1;10;2;2;;2;;.;5223;47;4711;
20231249;12;2023;7627682;1;2;1;70;13;1;357.16358313;13;;2;1;24;1;;;48;1000000;1;36;2;7;4;3;2;2;;2;;5131;5131;56;5611;
20231249;12;2023;7627683;1;2;1;70;13;1;260.22608127;13;;1;1;12;1;;;48;1500000;1;12;2;3;1;6;2;2;;2;;5223;4214;64;6499;
20231249;12;2023;7627683;1;7;1;70;13;1;260.22608127;13;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20231249;12;2023;7627684;1;1;1;70;13;1;348.56441226;13;1;;;;;;;;;1;240;1;3;1;6;2;2;;2;;.;4120;86;8610;
20231249;12;2023;7627684;1;3;1;70;13;1;348.56441226;13;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20231249;12;2023;7627685;1;2;1;70;13;1;361.54327778;13;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20231249;12;2023;7627685;1;3;1;70;13;1;361.54327778;13;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20231249;12;2023;7627686;1;1;1;70;13;1;224.12328098;13;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20231249;12;2023;7627686;1;2;1;70;13;1;224.12328098;13;1;;;;;;;;;1;240;0;5;1;7;2;3;;2;;.;4323;49;4921;
20231249;12;2023;7627686;1;3;1;70;13;1;224.12328098;13;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20231249;12;2023;7627687;1;1;1;70;13;1;388.96457693;13;1;;;;;;;;;1;96;1;3;4;1;2;2;;2;;.;5221;47;4755;
20231249;12;2023;7627687;1;2;1;70;13;1;388.96457693;13;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20231249;12;2023;7627688;1;3;1;70;13;1;270.18609978;13;1;;;;;;;;;1;360;0;9;1;7;2;2;;2;;.;9412;10;1020;
20231249;12;2023;7627690;1;4;1;70;13;1;187.49182028;13;1;;;;;;;;;1;180;0;4;4;1;2;2;;2;;.;9313;41;4111;
20231249;12;2023;7627691;1;2;1;70;13;1;233.65340046;13;1;;;;;;;;;1;72;0;3;4;4;2;2;;2;;.;5141;96;9602;
20231249;12;2023;7627691;1;3;1;70;13;1;233.65340046;13;;1;1;12;1;;;40;2000000;1;12;0;6;4;3;2;2;;2;;2143;6113;81;8130;
20231249;12;2023;7627691;1;4;1;70;13;1;233.65340046;13;1;;;;;;;;;1;480;0;3;4;1;2;2;;2;;.;5223;47;4771;
20231249;12;2023;7627692;1;3;1;70;13;1;199.22069421;13;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20231249;12;2023;7627693;1;1;1;70;13;1;267.83009564;13;1;;;;;1;;40;1300000;1;36;0;9;1;5;2;2;;2;;.;5311;88;8891;
20231249;12;2023;7627694;1;2;1;70;13;1;211.5172429;13;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20231249;12;2023;7627694;1;4;1;70;13;1;211.5172429;13;1;;;;;;;;;1;60;0;4;4;1;2;2;;2;;.;7115;16;1630;
20231249;12;2023;7627695;1;1;1;70;13;1;240.271249;13;1;;;;;;;;;1;6;0;5;1;9;2;3;;2;;.;9112;65;6515;
20231249;12;2023;7627695;1;2;1;70;13;1;240.271249;13;;2;1;24;1;;;40;1300000;1;6;0;4;4;1;2;2;;2;;9112;3322;47;4792;
20231249;12;2023;7627695;1;3;1;70;13;1;240.271249;13;;1;1;12;4;;;48;800000;1;12;0;8;4;2;2;2;;2;;9313;9312;42;4210;
20231249;12;2023;7627697;1;4;1;70;13;1;498.68392257;13;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20231249;12;2023;7627697;1;5;1;70;13;1;498.68392257;13;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20231249;12;2023;7627698;1;2;1;70;13;1;522.70849757;13;1;;;;;;;;;1;36;0;8;4;5;2;2;;2;;.;5131;56;5611;
20231249;12;2023;7627699;1;4;1;70;13;1;303.13287811;13;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20231249;12;2023;7627699;1;5;1;70;13;1;303.13287811;13;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20231249;12;2023;7627700;1;2;1;70;13;1;427.64573185;13;1;;;;;;;;;1;180;0;3;4;5;2;2;;2;;.;5120;56;5619;
20231249;12;2023;7627700;1;4;1;70;13;1;427.64573185;13;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20231249;12;2023;7627701;1;2;1;70;13;1;368.34401132;13;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20231249;12;2023;7627703;1;3;1;70;13;1;380.29731405;13;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20231249;12;2023;7627705;1;1;1;70;13;1;398.27279486;13;1;;;;;;;;;1;180;0;5;1;8;2;3;;2;;.;7514;85;8544;
20231249;12;2023;7627706;1;2;1;70;13;1;283.76131242;13;1;;;;;;;;;1;120;0;4;1;10;2;2;;2;;.;8323;96;9603;
20231249;12;2023;7627707;1;1;1;70;13;1;403.67598449;13;;2;1;48;4;;;48;1200000;1;16;0;1;4;10;2;2;;2;;3355;3355;84;8414;
20231249;12;2023;7627708;1;3;1;70;13;1;369.31801034;13;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20231249;12;2023;7627708;1;4;1;70;13;1;369.31801034;13;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20231249;12;2023;7627709;1;1;1;70;13;1;261.00047542;13;1;;;;;;;;;1;240;0;3;1;4;2;2;;2;;.;5223;47;4771;
20231249;12;2023;7627709;1;2;1;70;13;1;261.00047542;13;1;;;;;;;;;1;108;0;5;1;5;2;3;;2;;.;5223;47;4752;
20231249;12;2023;7627709;1;3;1;70;13;1;261.00047542;13;1;;;;;;;;;1;180;0;4;1;5;2;2;;2;;.;7512;10;1081;
20231249;12;2023;7627710;1;1;1;70;13;1;338.88453365;13;1;;;;;1;;48;1160000;1;240;1;1;1;9;2;2;;2;;.;5230;86;8610;
20231249;12;2023;7627710;1;2;1;70;13;1;338.88453365;13;1;;;;;;;;;1;480;1;3;3;2;2;2;;2;;.;9111;97;9700;
20231249;12;2023;7627710;1;3;1;70;13;1;338.88453365;13;1;;;;;1;;48;1160000;1;12;1;8;4;3;2;2;;2;;.;5221;47;4711;
20231249;12;2023;7627712;1;1;1;70;13;1;310.86096234;13;1;;;;;;;;;1;36;0;3;4;1;2;2;;2;;.;5120;56;5611;
20231249;12;2023;7627713;1;1;1;70;13;1;451.22643829;13;1;;;;;;;;;1;14;0;3;1;6;2;2;;2;;.;5223;47;4772;
20231249;12;2023;7627714;1;1;1;70;13;1;348.65631874;13;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20231249;12;2023;7627714;1;2;1;70;13;1;348.65631874;13;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20231249;12;2023;7627715;1;1;1;70;13;1;254.68554657;13;;;1;998;1;;;48;1800000;1;108;1;5;2;10;2;3;;2;;2221;2221;84;8422;
20231249;12;2023;7627715;1;2;1;70;13;1;254.68554657;13;1;;;;;1;;48;1160000;1;84;1;8;1;10;2;2;;2;;.;1345;94;9499;
20231249;12;2023;7627716;1;2;1;70;13;1;420.59143567;13;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20231249;12;2023;7627716;1;3;1;70;13;1;420.59143567;13;1;;;;;1;;40;1300000;2;;;;;;;2;;2;;.;.;;.;
20231249;12;2023;7627718;1;1;1;70;13;1;353.38638373;13;;;1;999;1;;;48;99;1;12;0;3;1;9;2;2;;2;;2611;2433;21;2100;
20231249;12;2023;7627719;1;1;1;70;13;1;348.65631874;13;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20231249;12;2023;7627719;1;2;1;70;13;1;348.65631874;13;1;;;;;2;5;;99;2;;;;;;;2;;2;;.;.;;.;
20231249;12;2023;7627720;1;2;1;70;13;1;136.16685488;13;1;;;;;;;;;1;84;1;3;3;1;2;2;;2;;.;9111;97;9700;
20231249;12;2023;7627720;1;3;1;70;13;1;136.16685488;13;;2;1;48;1;;;48;1000000;1;11;1;6;1;7;2;2;;2;;5414;5414;80;8010;
20231249;12;2023;7627720;1;5;1;70;13;1;136.16685488;13;;1;1;8;1;;;48;800000;2;;;;;;;2;;2;;5223;;;;
20231249;12;2023;7627720;1;8;1;70;13;1;136.16685488;13;1;;;;;;;;;1;240;1;4;3;1;2;2;;2;;.;9111;97;9700;
20231249;12;2023;7627723;1;1;1;70;13;1;266.0262304;13;1;;;;;;;;;1;36;1;4;3;1;2;2;;2;;.;9111;97;9700;
20231249;12;2023;7627725;1;1;1;70;13;1;366.81275795;13;1;;;;;;;;;1;6;0;4;3;1;2;2;;2;;.;9111;97;9700;
20231249;12;2023;7627725;1;4;1;70;13;1;366.81275795;13;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20231249;12;2023;7627726;1;1;1;70;13;1;309.94086009;13;1;;;;;;;;;1;120;0;4;3;1;2;2;;2;;.;9412;97;9700;
20231249;12;2023;7627726;1;4;1;70;13;1;309.94086009;13;;2;1;32;4;;;42;1300000;2;;;;;;;2;;2;;5414;;;;
20231249;12;2023;7627727;1;2;1;70;13;1;247.66857296;13;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20231249;12;2023;7627727;1;3;1;70;13;1;247.66857296;13;1;;;;;2;4;;1160000;2;;;;;;;2;;2;;.;.;;.;
20231249;12;2023;7627728;1;2;1;70;13;1;291.54376658;13;1;;;;;2;4;;1200000;1;24;2;2;4;1;2;2;;2;;.;3322;47;4792;
20231249;12;2023;7627729;1;2;1;70;13;1;295.58470044;13;1;;;;;;;;;1;60;0;4;3;2;2;2;;2;;.;9111;97;9700;
20231249;12;2023;7627730;1;1;1;70;13;1;350.76937251;13;1;;;;;;;;;1;180;1;3;1;6;2;2;;2;;.;5223;47;4754;
20231249;12;2023;7627731;1;2;1;70;13;1;471.68152271;13;1;;;;;;;;;1;12;1;8;1;9;2;2;;2;;.;5131;55;5511;
20231249;12;2023;7627731;1;3;1;70;13;1;471.68152271;13;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20231249;12;2023;7627732;1;4;1;70;13;1;201.21863677;13;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20231249;12;2023;7627732;1;6;1;70;13;1;201.21863677;13;1;;;;;2;4;;600000;2;;;;;;;2;;2;;.;.;;.;
20231249;12;2023;7627732;1;8;1;70;13;1;201.21863677;13;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20231249;12;2023;7627734;1;3;1;70;13;1;261.4003247;13;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20231249;12;2023;7627734;1;4;1;70;13;1;261.4003247;13;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20231249;12;2023;7627734;1;5;1;70;13;1;261.4003247;13;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20231249;12;2023;7627735;1;3;1;70;13;1;377.04520606;13;1;;;;;1;;20;1300000;2;;;;;;;2;;2;;.;.;;.;
20231249;12;2023;7627736;1;1;1;70;13;1;316.93066279;13;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20231249;12;2023;7627737;1;1;1;70;13;1;343.55211743;13;1;;;;;;;;;1;36;5;4;4;1;2;2;;2;;.;5221;47;4774;
20231249;12;2023;7627739;1;3;1;70;13;1;233.64324127;13;1;;;;;1;;40;800000;2;;;;;;;2;;2;;.;.;;.;
20231249;12;2023;7627740;1;1;1;70;13;1;324.93240274;13;1;;;;;;;;;1;180;0;5;4;4;2;2;;2;;.;5223;47;4724;
20231249;12;2023;7627740;1;2;1;70;13;1;324.93240274;13;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20231249;12;2023;7627741;1;1;1;70;13;1;243.86688737;13;1;;;;;;;;;1;12;0;1;1;10;2;2;;2;;.;5414;82;8230;
20231249;12;2023;7627742;1;1;1;70;13;1;225.46559073;13;1;;;;;;;;;1;360;0;5;2;10;2;3;;2;;.;3341;35;3514;
20231249;12;2023;7627742;1;2;1;70;13;1;225.46559073;13;1;;;;;;;;;1;360;0;5;1;10;2;3;;2;;.;4211;64;6412;
20231249;12;2023;7627745;1;1;1;70;13;1;204.27903215;13;1;;;;;;;;;1;24;0;5;1;10;2;3;;2;;.;2144;42;4210;
20231249;12;2023;7627745;1;2;1;70;13;1;204.27903215;13;1;;;;;;;;;1;24;0;8;4;10;2;2;;2;;.;2635;84;8412;
20231249;12;2023;7627746;1;3;1;70;13;1;132.38444225;13;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20231249;12;2023;7627746;1;8;1;70;13;1;132.38444225;13;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20231249;12;2023;7627747;1;2;1;70;13;1;258.63661288;13;1;;;;;;;;;1;24;0;5;1;8;2;3;;2;;.;5329;47;4773;
20231249;12;2023;7627749;1;2;1;70;13;1;604.0187083;13;1;;;;;;;;;1;2;0;3;4;3;2;2;;2;;.;1420;45;4542;
20231249;12;2023;7627750;1;2;1;70;13;1;279.65142232;13;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20231249;12;2023;7627754;1;4;1;70;13;1;137.79956273;13;;1;1;8;4;;;42;1200000;1;48;0;7;4;2;2;2;;2;;9313;9313;41;4111;
20231249;12;2023;7627755;1;1;1;70;13;1;181.14199342;13;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20231249;12;2023;7627755;1;4;1;70;13;1;181.14199342;13;;2;1;40;1;;;48;1000000;1;48;0;7;4;2;2;2;;2;;5120;5120;56;5611;
20231249;12;2023;7627756;1;2;1;70;13;1;291.28580419;13;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20231249;12;2023;7627756;1;4;1;70;13;1;291.28580419;13;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20231249;12;2023;7627757;1;2;1;70;13;1;428.85828692;13;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20231249;12;2023;7627758;1;1;1;70;13;1;152.70215612;13;1;;;;;;;;;1;240;1;5;1;10;2;3;;2;;.;7126;43;4322;
20231249;12;2023;7627758;1;2;1;70;13;1;152.70215612;13;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20231249;12;2023;7627758;1;3;1;70;13;1;152.70215612;13;;2;1;48;3;;;40;1000000;1;48;1;4;3;1;2;2;;2;;9111;9111;97;9700;
20231249;12;2023;7627758;1;4;1;70;13;1;152.70215612;13;;2;1;56;1;;;48;1200000;1;12;0;8;4;4;2;2;;2;;4226;4226;18;1811;
20231249;12;2023;7627758;1;5;1;70;13;1;152.70215612;13;;2;1;24;1;;;48;1300000;2;;;;;;;2;;2;;5329;;;;
20231249;12;2023;7627758;1;6;1;70;13;1;152.70215612;13;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20231249;12;2023;7627759;1;2;1;70;13;1;485.90627763;13;1;;;;;;;;;1;104;5;3;1;6;2;2;;2;;.;5131;56;5619;
20231249;12;2023;7627760;1;1;1;70;13;1;529.74108247;13;;2;1;20;1;;;48;1160000;1;7;1;6;4;5;2;2;;2;;4226;3322;79;7911;
20231249;12;2023;7627761;1;2;1;70;13;1;529.92710644;13;;1;1;2;1;;;48;2000000;1;0;2;8;1;10;2;2;;1;3500000;2511;2511;35;3511;
20231249;12;2023;7627762;1;3;1;70;13;1;352.79492044;13;;1;1;4;1;;;40;1300000;1;12;5;7;4;1;2;2;;2;;9411;9411;56;5619;
20231249;12;2023;7627763;1;3;1;70;13;1;500.83144129;13;;;1;998;1;;;48;99;1;24;0;1;1;4;2;2;;2;;3512;3512;42;4210;
20231249;12;2023;7627764;1;2;1;70;13;1;274.34855697;13;1;;;;;;;;;1;24;0;3;1;4;2;2;;2;;.;9412;56;5611;
20231249;12;2023;7627765;1;2;1;70;13;1;529.92710644;13;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20231249;12;2023;7627765;1;3;1;70;13;1;529.92710644;13;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20231249;12;2023;7627766;1;1;1;70;13;1;453.50818043;13;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20231249;12;2023;7627767;1;1;1;70;13;1;243.42308555;13;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20231249;12;2023;7627767;1;2;1;70;13;1;243.42308555;13;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20231249;12;2023;7627767;1;4;1;70;13;1;243.42308555;13;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20231249;12;2023;7627768;1;1;1;70;13;1;214.57117624;13;1;;;;;;;;;1;72;0;4;4;1;2;2;;2;;.;6111;01;0113;
20231249;12;2023;7627768;1;2;1;70;13;1;214.57117624;13;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20231249;12;2023;7627768;1;3;1;70;13;1;214.57117624;13;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20231249;12;2023;7627769;1;2;1;70;13;1;458.38367759;13;;2;1;16;1;;;48;1600000;2;;;;;;;2;;2;;1212;;;;
20231249;12;2023;7627770;1;2;1;70;13;1;345.43152999;13;1;;;;;2;5;;1500000;2;;;;;;;2;;2;;.;.;;.;
20231249;12;2023;7627771;1;1;1;70;13;1;440.73166834;13;;2;1;16;1;;;48;1300000;1;3;0;8;1;9;2;2;;2;;5223;5223;47;4771;
20231249;12;2023;7627771;1;2;1;70;13;1;440.73166834;13;1;;;;;2;5;;2000000;2;;;;;;;2;;2;;.;.;;.;
20231249;12;2023;7627772;1;1;1;70;13;1;207.58608455;13;1;;;;;;;;;1;180;0;3;3;1;2;2;;2;;.;9111;97;9700;
20231249;12;2023;7627772;1;3;1;70;13;1;207.58608455;13;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20231249;12;2023;7627773;1;2;1;70;13;1;497.28570805;13;1;;;;;1;;30;1000000;1;24;5;3;3;1;2;2;;2;;.;9111;97;9700;
20231249;12;2023;7627773;1;3;1;70;13;1;497.28570805;13;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20231249;12;2023;7627773;1;4;1;70;13;1;497.28570805;13;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20231249;12;2023;7627776;1;1;1;70;13;1;333.49332504;13;1;;;;;;;;;1;120;0;3;4;1;2;2;;2;;.;5223;47;4711;
20231249;12;2023;7627776;1;5;1;70;13;1;333.49332504;13;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20231249;12;2023;7627777;1;1;1;70;13;1;314.33771431;13;1;;;;;;;;;1;360;0;3;4;1;2;2;;2;;.;9111;81;8121;
20231249;12;2023;7627777;1;2;1;70;13;1;314.33771431;13;;2;1;26;4;;;1;1000000;1;48;0;4;4;5;2;2;;2;;5131;5131;56;5611;
20231249;12;2023;7627777;1;3;1;70;13;1;314.33771431;13;;;1;998;3;;;40;1000000;2;;;;;;;2;;2;;5311;;;;
20231249;12;2023;7627778;1;3;1;70;13;1;347.38437779;13;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20231249;12;2023;7627780;1;1;1;70;13;1;282.70910698;13;;2;1;18;1;;;48;1160000;1;5;1;8;1;10;2;2;;2;;3322;3322;64;6412;
20231249;12;2023;7627782;1;2;1;70;13;1;299.94835142;13;1;;;;;;;;;1;48;5;3;3;3;2;2;;2;;.;9111;97;9700;
20231249;12;2023;7627783;1;1;1;70;13;1;187.48372847;13;1;;;;;1;;48;1160000;1;36;1;7;4;1;2;2;;2;;.;5246;56;5619;
20231249;12;2023;7627785;1;2;1;70;13;1;258.09151065;13;;;1;998;3;;;48;1160000;1;3;1;7;1;3;2;2;;2;;9111;5131;56;5611;
